State,Date,RegionID,PopRank,AffordabilityRatio
OR,2001-06-30,394998.0,23.0,0.27634743234156034
OR,2001-09-30,394998.0,23.0,0.270935932851868
OR,2001-12-31,394998.0,23.0,0.27243275333500466
OR,2002-03-31,394998.0,23.0,0.27778686053789264
OR,2002-06-30,394998.0,23.0,0.27320384087106736
OR,2002-09-30,394998.0,23.0,0.26283632327996664
OR,2002-12-31,394998.0,23.0,0.26140246711272935
OR,2003-03-31,394998.0,23.0,0.25611668430378737
OR,2003-06-30,394998.0,23.0,0.24638896940216767
OR,2003-09-30,394998.0,23.0,0.26738222178202936
OR,2003-12-31,394998.0,23.0,0.266316109642192
OR,2004-03-31,394998.0,23.0,0.260884412989256
OR,2004-06-30,394998.0,23.0,0.28473485476740734
OR,2004-09-30,394998.0,23.0,0.27946840462348765
OR,2004-12-31,394998.0,23.0,0.28817373098071936
OR,2005-03-31,394998.0,23.0,0.29937351651585703
OR,2005-06-30,394998.0,23.0,0.30529650308482165
OR,2005-09-30,394998.0,23.0,0.326368173562804
OR,2005-12-31,394998.0,23.0,0.3556559464684317
OR,2006-03-31,394998.0,23.0,0.368814250426462
OR,2006-06-30,394998.0,23.0,0.38722641003042596
OR,2006-09-30,394998.0,23.0,0.38651789581344764
OR,2006-12-31,394998.0,23.0,0.379570685750841
OR,2007-03-31,394998.0,23.0,0.3774696626232583
OR,2007-06-30,394998.0,23.0,0.3866231765533723
OR,2007-09-30,394998.0,23.0,0.3822459632548316
OR,2007-12-31,394998.0,23.0,0.3656980965925117
OR,2008-03-31,394998.0,23.0,0.35470741463162364
OR,2008-06-30,394998.0,23.0,0.35823166142898
OR,2008-09-30,394998.0,23.0,0.35026034654711197
OR,2008-12-31,394998.0,23.0,0.3194023324258077
OR,2009-03-31,394998.0,23.0,0.30359900735546
OR,2009-06-30,394998.0,23.0,0.30458393993643335
OR,2009-09-30,394998.0,23.0,0.29949355352782764
OR,2009-12-31,394998.0,23.0,0.2907300766604667
OR,2010-03-31,394998.0,23.0,0.29047729986851767
OR,2010-06-30,394998.0,23.0,0.281833267583754
OR,2010-09-30,394998.0,23.0,0.25825039663729965
OR,2010-12-31,394998.0,23.0,0.2558500225741576
OR,2011-03-31,394998.0,23.0,0.25164952025143567
OR,2011-06-30,394998.0,23.0,0.23531742541962467
OR,2011-09-30,394998.0,23.0,0.22363123785300668
OR,2011-12-31,394998.0,23.0,0.213479524310207
OR,2012-03-31,394998.0,23.0,0.20679036854696298
OR,2012-06-30,394998.0,23.0,0.20269705770200666
OR,2012-09-30,394998.0,23.0,0.20067277489799965
OR,2012-12-31,394998.0,23.0,0.19763638932480268
OR,2013-03-31,394998.0,23.0,0.20799672133210867
OR,2013-06-30,394998.0,23.0,0.21950739049778034
OR,2013-09-30,394998.0,23.0,0.2421879535014503
OR,2013-12-31,394998.0,23.0,0.23903841188061434
OR,2014-03-31,394998.0,23.0,0.2368306782723837
OR,2014-06-30,394998.0,23.0,0.23260375079791298
OR,2014-09-30,394998.0,23.0,0.23644142492508502
OR,2014-12-31,394998.0,23.0,0.23585688084200265
OR,2015-03-31,394998.0,23.0,0.234086964630321
OR,2015-06-30,394998.0,23.0,0.24438528962304637
OR,2015-09-30,394998.0,23.0,0.2538069430740257
OR,2015-12-31,394998.0,23.0,0.2619827524585477
OR,2016-03-31,394998.0,23.0,0.2694272527252107
OR,2016-06-30,394998.0,23.0,0.2708117528087697
PA,1999-06-30,394978.0,13.5,0.15943698999853417
PA,1999-09-30,394978.0,13.5,0.16624321838215833
PA,1999-12-31,394978.0,13.5,0.16726964420882165
PA,2000-03-31,394978.0,13.5,0.17515563971839018
PA,2000-06-30,394978.0,13.5,0.17811457903955333
PA,2000-09-30,394978.0,13.5,0.17425685662885435
PA,2000-12-31,394978.0,13.5,0.16892784271891317
PA,2001-03-31,394978.0,13.5,0.16203195295245784
PA,2001-06-30,394978.0,13.5,0.16669566511286035
PA,2001-09-30,394978.0,13.5,0.164322281756456
PA,2001-12-31,394978.0,13.5,0.16561779353578535
PA,2002-03-31,394978.0,13.5,0.1693719126376485
PA,2002-06-30,394978.0,13.5,0.16727225981618685
PA,2002-09-30,394978.0,13.5,0.16272876301896083
PA,2002-12-31,394978.0,13.5,0.1626960062626895
PA,2003-03-31,394978.0,13.5,0.16039499666845516
PA,2003-06-30,394978.0,13.5,0.155487625851771
PA,2003-09-30,394978.0,13.5,0.16972509652478332
PA,2003-12-31,394978.0,13.5,0.1691695782960075
PA,2004-03-31,394978.0,13.5,0.16490387648688934
PA,2004-06-30,394978.0,13.5,0.18013081873258685
PA,2004-09-30,394978.0,13.5,0.17656863130010816
PA,2004-12-31,394978.0,13.5,0.18151783891141735
PA,2005-03-31,394978.0,13.5,0.187001899988951
PA,2005-06-30,394978.0,13.5,0.18741296313886682
PA,2005-09-30,394978.0,13.5,0.19459472527694918
PA,2005-12-31,394978.0,13.5,0.20673788398140933
PA,2006-03-31,394978.0,13.5,0.20940029003132551
PA,2006-06-30,394978.0,13.5,0.21582788621698434
PA,2006-09-30,394978.0,13.5,0.2127291943867835
PA,2006-12-31,394978.0,13.5,0.20696888243288683
PA,2007-03-31,394978.0,13.5,0.2051539442840987
PA,2007-06-30,394978.0,13.5,0.2116605737711458
PA,2007-09-30,394978.0,13.5,0.21012009442196466
PA,2007-12-31,394978.0,13.5,0.20184750820054234
PA,2008-03-31,394978.0,13.5,0.19647826762863
PA,2008-06-30,394978.0,13.5,0.1995873775978145
PA,2008-09-30,394978.0,13.5,0.19641280108228618
PA,2008-12-31,394978.0,13.5,0.18144816041189948
PA,2009-03-31,394978.0,13.5,0.1741555112497055
PA,2009-06-30,394978.0,13.5,0.17598563202580916
PA,2009-09-30,394978.0,13.5,0.17430913514184165
PA,2009-12-31,394978.0,13.5,0.170938362441749
PA,2010-03-31,394978.0,13.5,0.17355974388744957
PA,2010-06-30,394978.0,13.5,0.17158143921320437
PA,2010-09-30,394978.0,13.5,0.16106624086987362
PA,2010-12-31,394978.0,13.5,0.1617071187985957
PA,2011-03-31,394978.0,13.5,0.1641336427733706
PA,2011-06-30,394978.0,13.5,0.15646397281791843
PA,2011-09-30,394978.0,13.5,0.14993711682150715
PA,2011-12-31,394978.0,13.5,0.14483032337879967
PA,2012-03-31,394978.0,13.5,0.14030682066416453
PA,2012-06-30,394978.0,13.5,0.13488924753065962
PA,2012-09-30,394978.0,13.5,0.13183896533820735
PA,2012-12-31,394978.0,13.5,0.12739885919326746
PA,2013-03-31,394978.0,13.5,0.1305973058731251
PA,2013-06-30,394978.0,13.5,0.13372222224754568
PA,2013-09-30,394978.0,13.5,0.14501615296591644
PA,2013-12-31,394978.0,13.5,0.14208357439864663
PA,2014-03-31,394978.0,13.5,0.14036603240859405
PA,2014-06-30,394978.0,13.5,0.13792258225122966
PA,2014-09-30,394978.0,13.5,0.13733689497899057
PA,2014-12-31,394978.0,13.5,0.13429567100340248
PA,2015-03-31,394978.0,13.5,0.1311250101522781
PA,2015-06-30,394978.0,13.5,0.13346393670784878
PA,2015-09-30,394978.0,13.5,0.13474713706940059
PA,2015-12-31,394978.0,13.5,0.1354736427908125
PA,2016-03-31,394978.0,13.5,0.13183808366587832
PA,2016-06-30,394978.0,13.5,0.13175969784243854
RI,1999-06-30,395005.0,37.0,0.259342414267953
RI,1999-09-30,395005.0,37.0,0.27258548304800934
RI,1999-12-31,395005.0,37.0,0.27803680356807364
RI,2000-03-31,395005.0,37.0,0.29948325173205964
RI,2000-06-30,395005.0,37.0,0.30864835998962
RI,2000-09-30,395005.0,37.0,0.305220999257241
RI,2000-12-31,395005.0,37.0,0.30227066912010864
RI,2001-03-31,395005.0,37.0,0.29297817461678766
RI,2001-06-30,395005.0,37.0,0.3059034692948
RI,2001-09-30,395005.0,37.0,0.3097108374488433
RI,2001-12-31,395005.0,37.0,0.31896928919792233
RI,2002-03-31,395005.0,37.0,0.331393826188754
RI,2002-06-30,395005.0,37.0,0.33739908542855296
RI,2002-09-30,395005.0,37.0,0.33798596863591995
RI,2002-12-31,395005.0,37.0,0.346232692049961
RI,2003-03-31,395005.0,37.0,0.3470567033706116
RI,2003-06-30,395005.0,37.0,0.343296695691322
RI,2003-09-30,395005.0,37.0,0.38045793213824636
RI,2003-12-31,395005.0,37.0,0.384197710563988
RI,2004-03-31,395005.0,37.0,0.38043664922785503
RI,2004-06-30,395005.0,37.0,0.4183631737892453
RI,2004-09-30,395005.0,37.0,0.4130952019162433
RI,2004-12-31,395005.0,37.0,0.4267073786643287
RI,2005-03-31,395005.0,37.0,0.4396731531363467
RI,2005-06-30,395005.0,37.0,0.4363045676065496
RI,2005-09-30,395005.0,37.0,0.44500711312662095
RI,2005-12-31,395005.0,37.0,0.4631369844521324
RI,2006-03-31,395005.0,37.0,0.4618372031091637
RI,2006-06-30,395005.0,37.0,0.4681552689916863
RI,2006-09-30,395005.0,37.0,0.455888112061473
RI,2006-12-31,395005.0,37.0,0.44008893467038535
RI,2007-03-31,395005.0,37.0,0.43095418651611966
RI,2007-06-30,395005.0,37.0,0.43741012572122706
RI,2007-09-30,395005.0,37.0,0.42655378801843935
RI,2007-12-31,395005.0,37.0,0.40488500079723294
RI,2008-03-31,395005.0,37.0,0.3853647167302107
RI,2008-06-30,395005.0,37.0,0.3779940332625263
RI,2008-09-30,395005.0,37.0,0.36764331290498337
RI,2008-12-31,395005.0,37.0,0.3342080003403263
RI,2009-03-31,395005.0,37.0,0.3197096409914933
RI,2009-06-30,395005.0,37.0,0.3252124778595043
RI,2009-09-30,395005.0,37.0,0.31655770197110766
RI,2009-12-31,395005.0,37.0,0.30459000899914934
RI,2010-03-31,395005.0,37.0,0.305860011483768
RI,2010-06-30,395005.0,37.0,0.2969178474544117
RI,2010-09-30,395005.0,37.0,0.27677423664309636
RI,2010-12-31,395005.0,37.0,0.274286990987676
RI,2011-03-31,395005.0,37.0,0.2789109695314173
RI,2011-06-30,395005.0,37.0,0.26634297027985965
RI,2011-09-30,395005.0,37.0,0.2528593455513617
RI,2011-12-31,395005.0,37.0,0.2404389510350857
RI,2012-03-31,395005.0,37.0,0.22875525291060303
RI,2012-06-30,395005.0,37.0,0.21903676187876334
RI,2012-09-30,395005.0,37.0,0.21502103031566067
RI,2012-12-31,395005.0,37.0,0.2104283638729403
RI,2013-03-31,395005.0,37.0,0.21748691241215368
RI,2013-06-30,395005.0,37.0,0.22416800330500933
RI,2013-09-30,395005.0,37.0,0.246201886746658
RI,2013-12-31,395005.0,37.0,0.242982572611347
RI,2014-03-31,395005.0,37.0,0.23831829772267868
RI,2014-06-30,395005.0,37.0,0.23563108439539202
RI,2014-09-30,395005.0,37.0,0.23641090006801302
RI,2014-12-31,395005.0,37.0,0.2337582866281953
RI,2015-03-31,395005.0,37.0,0.22943534673620336
RI,2015-06-30,395005.0,37.0,0.23319744776997134
RI,2015-09-30,395005.0,37.0,0.237054497120319
RI,2015-12-31,395005.0,37.0,0.240161370353419
RI,2016-03-31,395005.0,37.0,0.23455565340755236
RI,2016-06-30,395005.0,37.0,0.23394776187919164
TN,1999-06-30,394875.5,38.0,0.1952317615151858
TN,1999-09-30,394875.5,38.0,0.20393117945796221
TN,1999-12-31,394875.5,38.0,0.20562995046119742
TN,2000-03-31,394875.5,38.0,0.21573746619822218
TN,2000-06-30,394875.5,38.0,0.22047047280618157
TN,2000-09-30,394875.5,38.0,0.2147325901153804
TN,2000-12-31,394875.5,38.0,0.2079706421132196
TN,2001-03-31,394875.5,38.0,0.198347447340782
TN,2001-06-30,394875.5,38.0,0.20083187700847976
TN,2001-09-30,394875.5,38.0,0.1961344199771024
TN,2001-12-31,394875.5,38.0,0.1944359022002518
TN,2002-03-31,394875.5,38.0,0.19621062423232039
TN,2002-06-30,394875.5,38.0,0.19281860334821038
TN,2002-09-30,394875.5,38.0,0.1857403916136444
TN,2002-12-31,394875.5,38.0,0.1827040427795658
TN,2003-03-31,394875.5,38.0,0.17777677757232999
TN,2003-06-30,394875.5,38.0,0.17011448180375802
TN,2003-09-30,394875.5,38.0,0.18209321610820658
TN,2003-12-31,394875.5,38.0,0.18020788623544642
TN,2004-03-31,394875.5,38.0,0.1741941733015842
TN,2004-06-30,394875.5,38.0,0.1871363056340924
TN,2004-09-30,394875.5,38.0,0.1800872208590712
TN,2004-12-31,394875.5,38.0,0.1833409734894516
TN,2005-03-31,394875.5,38.0,0.186728492815241
TN,2005-06-30,394875.5,38.0,0.1859995296832028
TN,2005-09-30,394875.5,38.0,0.1920943702020234
TN,2005-12-31,394875.5,38.0,0.20268701484032361
TN,2006-03-31,394875.5,38.0,0.205618201979706
TN,2006-06-30,394875.5,38.0,0.2114240596641414
TN,2006-09-30,394875.5,38.0,0.20966506335824717
TN,2006-12-31,394875.5,38.0,0.2053896638220878
TN,2007-03-31,394875.5,38.0,0.20295151006522222
TN,2007-06-30,394875.5,38.0,0.20738398593046198
TN,2007-09-30,394875.5,38.0,0.20774707850826596
TN,2007-12-31,394875.5,38.0,0.2005742172477266
TN,2008-03-31,394875.5,38.0,0.1957733085605854
TN,2008-06-30,394875.5,38.0,0.20065060400431262
TN,2008-09-30,394875.5,38.0,0.1992983831902344
TN,2008-12-31,394875.5,38.0,0.1847458814321108
TN,2009-03-31,394875.5,38.0,0.17742646364520542
TN,2009-06-30,394875.5,38.0,0.1800228674846
TN,2009-09-30,394875.5,38.0,0.1793894569464154
TN,2009-12-31,394875.5,38.0,0.1751814157460584
TN,2010-03-31,394875.5,38.0,0.1801205015554
TN,2010-06-30,394875.5,38.0,0.1763975289775776
TN,2010-09-30,394875.5,38.0,0.15713819560354234
TN,2010-12-31,394875.5,38.0,0.15567571139732533
TN,2011-03-31,394875.5,38.0,0.1569334682300513
TN,2011-06-30,394875.5,38.0,0.15178238941863798
TN,2011-09-30,394875.5,38.0,0.14392934645049404
TN,2011-12-31,394875.5,38.0,0.1389719639083903
TN,2012-03-31,394875.5,38.0,0.13243849205010266
TN,2012-06-30,394875.5,38.0,0.12777433885103442
TN,2012-09-30,394875.5,38.0,0.12640812970747137
TN,2012-12-31,394875.5,38.0,0.12302993070435786
TN,2013-03-31,394875.5,38.0,0.12801020260551033
TN,2013-06-30,394875.5,38.0,0.13139994414637327
TN,2013-09-30,394875.5,38.0,0.14265418167551625
TN,2013-12-31,394875.5,38.0,0.13979701997741648
TN,2014-03-31,394875.5,38.0,0.13770303302783546
TN,2014-06-30,394875.5,38.0,0.13489908993354832
TN,2014-09-30,394875.5,38.0,0.1352217975563249
TN,2014-12-31,394875.5,38.0,0.13331853216999337
TN,2015-03-31,394875.5,38.0,0.1309399594951671
TN,2015-06-30,394875.5,38.0,0.1333421825480871
TN,2015-09-30,394875.5,38.0,0.13567090028544915
TN,2015-12-31,394875.5,38.0,0.13828109887698883
TN,2016-03-31,394875.5,38.0,0.13466105131050807
TN,2016-06-30,394875.5,38.0,0.13525619740271985
TX,1999-06-30,394654.0,17.5,0.163495243332943
TX,1999-09-30,394654.0,17.5,0.17224416729800632
TX,1999-12-31,394654.0,17.5,0.17602872565724068
TX,2000-03-31,394654.0,17.5,0.18332294828915965
TX,2000-06-30,394654.0,17.5,0.18621125197650434
TX,2000-09-30,394654.0,17.5,0.18119660752895897
TX,2000-12-31,394654.0,17.5,0.17721630508980968
TX,2001-03-31,394654.0,17.5,0.16997579992348333
TX,2001-06-30,394654.0,17.5,0.173582966364074
TX,2001-09-30,394654.0,17.5,0.16990646014137067
TX,2001-12-31,394654.0,17.5,0.17083789909185065
TX,2002-03-31,394654.0,17.5,0.173405074346395
TX,2002-06-30,394654.0,17.5,0.17063710866751067
TX,2002-09-30,394654.0,17.5,0.16507903506894064
TX,2002-12-31,394654.0,17.5,0.16408102483237733
TX,2003-03-31,394654.0,17.5,0.16011661664244234
TX,2003-06-30,394654.0,17.5,0.15243518334821934
TX,2003-09-30,394654.0,17.5,0.16412404133872702
TX,2003-12-31,394654.0,17.5,0.16135885758411933
TX,2004-03-31,394654.0,17.5,0.15863990413523765
TX,2004-06-30,394654.0,17.5,0.17413365031789466
TX,2004-09-30,394654.0,17.5,0.16881019783033602
TX,2004-12-31,394654.0,17.5,0.17157800623126665
TX,2005-03-31,394654.0,17.5,0.17370801380854398
TX,2005-06-30,394654.0,17.5,0.171054674160205
TX,2005-09-30,394654.0,17.5,0.17468969344402965
TX,2005-12-31,394654.0,17.5,0.182461786678212
TX,2006-03-31,394654.0,17.5,0.18327082687249
TX,2006-06-30,394654.0,17.5,0.18804860112165434
TX,2006-09-30,394654.0,17.5,0.18644756359180567
TX,2006-12-31,394654.0,17.5,0.18239192138211066
TX,2007-03-31,394654.0,17.5,0.18102754593394602
TX,2007-06-30,394654.0,17.5,0.18651294432971832
TX,2007-09-30,394654.0,17.5,0.186568892443438
TX,2007-12-31,394654.0,17.5,0.18180278733686464
TX,2008-03-31,394654.0,17.5,0.173941734701391
TX,2008-06-30,394654.0,17.5,0.1739725249038627
TX,2008-09-30,394654.0,17.5,0.1688845028749427
TX,2008-12-31,394654.0,17.5,0.15427928232060667
TX,2009-03-31,394654.0,17.5,0.14551939292992266
TX,2009-06-30,394654.0,17.5,0.14584925896822534
TX,2009-09-30,394654.0,17.5,0.144860267162938
TX,2009-12-31,394654.0,17.5,0.142714306859141
TX,2010-03-31,394654.0,17.5,0.14496345981826433
TX,2010-06-30,394654.0,17.5,0.16184463044077216
TX,2010-09-30,394654.0,17.5,0.15144072715018303
TX,2010-12-31,394654.0,17.5,0.1508037654374732
TX,2011-03-31,394654.0,17.5,0.153718243972042
TX,2011-06-30,394654.0,17.5,0.14750999938340723
TX,2011-09-30,394654.0,17.5,0.1396517905712593
TX,2011-12-31,394654.0,17.5,0.135031242861443
TX,2012-03-31,394654.0,17.5,0.13255375616695023
TX,2012-06-30,394654.0,17.5,0.1286153348332475
TX,2012-09-30,394654.0,17.5,0.1265097173699359
TX,2012-12-31,394654.0,17.5,0.12260669791463759
TX,2013-03-31,394654.0,17.5,0.12829635180972607
TX,2013-06-30,394654.0,17.5,0.1328120264644481
TX,2013-09-30,394654.0,17.5,0.145149125866422
TX,2013-12-31,394654.0,17.5,0.14379345346772227
TX,2014-03-31,394654.0,17.5,0.14340764685830756
TX,2014-06-30,394654.0,17.5,0.1407047415079592
TX,2014-09-30,394654.0,17.5,0.14171062209148563
TX,2014-12-31,394654.0,17.5,0.14048880953582937
TX,2015-03-31,394654.0,17.5,0.14007958834239878
TX,2015-06-30,394654.0,17.5,0.14497502930074277
TX,2015-09-30,394654.0,17.5,0.1489544744620114
TX,2015-12-31,394654.0,17.5,0.1528535218822791
TX,2016-03-31,394654.0,17.5,0.15132403709288317
TX,2016-06-30,394654.0,17.5,0.1529988290537619
UT,1999-06-30,395053.0,49.0,0.24692113524700865
UT,1999-09-30,395053.0,49.0,0.2576790292026783
UT,1999-12-31,395053.0,49.0,0.270871517048229
UT,2000-03-31,395053.0,49.0,0.2838747636154733
UT,2000-06-30,395053.0,49.0,0.286789375351177
UT,2000-09-30,395053.0,49.0,0.2792697068695713
UT,2000-12-31,395053.0,49.0,0.270817544514038
UT,2001-03-31,395053.0,49.0,0.258587406843699
UT,2001-06-30,395053.0,49.0,0.2618051703673093
UT,2001-09-30,395053.0,49.0,0.2547022553168056
UT,2001-12-31,395053.0,49.0,0.25213682268404464
UT,2002-03-31,395053.0,49.0,0.2533991991055493
UT,2002-06-30,395053.0,49.0,0.24828843105069534
UT,2002-09-30,395053.0,49.0,0.23821367177454333
UT,2002-12-31,395053.0,49.0,0.233965401140783
UT,2003-03-31,395053.0,49.0,0.22498046952849068
UT,2003-06-30,395053.0,49.0,0.21130533741091936
UT,2003-09-30,395053.0,49.0,0.22519630335332064
UT,2003-12-31,395053.0,49.0,0.219417991423193
UT,2004-03-31,395053.0,49.0,0.211308676520605
UT,2004-06-30,395053.0,49.0,0.22815850700722032
UT,2004-09-30,395053.0,49.0,0.21965061165713765
UT,2004-12-31,395053.0,49.0,0.22055422508955
UT,2005-03-31,395053.0,49.0,0.22579100944961197
UT,2005-06-30,395053.0,49.0,0.2263611215297757
UT,2005-09-30,395053.0,49.0,0.23455615931396834
UT,2005-12-31,395053.0,49.0,0.24952901614084833
UT,2006-03-31,395053.0,49.0,0.25910892524626034
UT,2006-06-30,395053.0,49.0,0.27476564746466164
UT,2006-09-30,395053.0,49.0,0.28445458727591066
UT,2006-12-31,395053.0,49.0,0.2935999206718017
UT,2007-03-31,395053.0,49.0,0.3056371143378897
UT,2007-06-30,395053.0,49.0,0.322450979519532
UT,2007-09-30,395053.0,49.0,0.32587818821467435
UT,2007-12-31,395053.0,49.0,0.32210118727611164
UT,2008-03-31,395053.0,49.0,0.317869562049114
UT,2008-06-30,395053.0,49.0,0.3241776323397297
UT,2008-09-30,395053.0,49.0,0.32205916210558333
UT,2008-12-31,395053.0,49.0,0.300385577252425
UT,2009-03-31,395053.0,49.0,0.2891312244288457
UT,2009-06-30,395053.0,49.0,0.2938527773544683
UT,2009-09-30,395053.0,49.0,0.2782069821081717
UT,2009-12-31,395053.0,49.0,0.2567920769687437
UT,2010-03-31,395053.0,49.0,0.23975272170605166
UT,2010-06-30,395053.0,49.0,0.22885648978236603
UT,2010-09-30,395053.0,49.0,0.20930475135086768
UT,2010-12-31,395053.0,49.0,0.20345610861927366
UT,2011-03-31,395053.0,49.0,0.20248533294019766
UT,2011-06-30,395053.0,49.0,0.18804162923289866
UT,2011-09-30,395053.0,49.0,0.17525446808164102
UT,2011-12-31,395053.0,49.0,0.165561427222853
UT,2012-03-31,395053.0,49.0,0.158375090511375
UT,2012-06-30,395053.0,49.0,0.14945546583248234
UT,2012-09-30,395053.0,49.0,0.14738608452828167
UT,2012-12-31,395053.0,49.0,0.14387939984436435
UT,2013-03-31,395053.0,49.0,0.15184043197841202
UT,2013-06-30,395053.0,49.0,0.160458477053621
UT,2013-09-30,395053.0,49.0,0.183055263868409
UT,2013-12-31,395053.0,49.0,0.184992684582671
UT,2014-03-31,395053.0,49.0,0.18424339871381398
UT,2014-06-30,395053.0,49.0,0.180438297204048
UT,2014-09-30,395053.0,49.0,0.180928813828621
UT,2014-12-31,395053.0,49.0,0.17831228769573634
UT,2015-03-31,395053.0,49.0,0.17624872721921
UT,2015-06-30,395053.0,49.0,0.17982884125197765
UT,2015-09-30,395053.0,49.0,0.18242951962221898
UT,2015-12-31,395053.0,49.0,0.18582934563144968
UT,2016-03-31,395053.0,49.0,0.18278007180600467
UT,2016-06-30,395053.0,49.0,0.18413003262772834
United States,1999-06-30,102001.0,0.0,0.210638191481159
United States,1999-09-30,102001.0,0.0,0.22070396271227666
United States,1999-12-31,102001.0,0.0,0.22364443498395667
United States,2000-03-31,102001.0,0.0,0.23587884482534602
United States,2000-06-30,102001.0,0.0,0.24183405347907969
United States,2000-09-30,102001.0,0.0,0.23672506659537465
United States,2000-12-31,102001.0,0.0,0.23105009075000035
United States,2001-03-31,102001.0,0.0,0.22216251960094233
United States,2001-06-30,102001.0,0.0,0.227776962770831
United States,2001-09-30,102001.0,0.0,0.223530524584167
United States,2001-12-31,102001.0,0.0,0.22459528538037898
United States,2002-03-31,102001.0,0.0,0.22760038239324634
United States,2002-06-30,102001.0,0.0,0.22403484415930666
United States,2002-09-30,102001.0,0.0,0.216783319819465
United States,2002-12-31,102001.0,0.0,0.21645748559668565
United States,2003-03-31,102001.0,0.0,0.21239235714938398
United States,2003-06-30,102001.0,0.0,0.20551213701555002
United States,2003-09-30,102001.0,0.0,0.22371795304636866
United States,2003-12-31,102001.0,0.0,0.22247092799851267
United States,2004-03-31,102001.0,0.0,0.21780758269687897
United States,2004-06-30,102001.0,0.0,0.237306579433915
United States,2004-09-30,102001.0,0.0,0.23266923210710766
United States,2004-12-31,102001.0,0.0,0.2383640636629407
United States,2005-03-31,102001.0,0.0,0.24597659394472768
United States,2005-06-30,102001.0,0.0,0.24691391408688868
United States,2005-09-30,102001.0,0.0,0.25581286508867435
United States,2005-12-31,102001.0,0.0,0.2713700994641746
United States,2006-03-31,102001.0,0.0,0.27519151291828
United States,2006-06-30,102001.0,0.0,0.2823587429042187
United States,2006-09-30,102001.0,0.0,0.279092127380095
United States,2006-12-31,102001.0,0.0,0.2724305837326603
United States,2007-03-31,102001.0,0.0,0.270504594946954
United States,2007-06-30,102001.0,0.0,0.27798554690998634
United States,2007-09-30,102001.0,0.0,0.27329342787419736
United States,2007-12-31,102001.0,0.0,0.26018323528998233
United States,2008-03-31,102001.0,0.0,0.24968544755907598
United States,2008-06-30,102001.0,0.0,0.24913832682230533
United States,2008-09-30,102001.0,0.0,0.24196846651840032
United States,2008-12-31,102001.0,0.0,0.222199749374938
United States,2009-03-31,102001.0,0.0,0.21035710927385667
United States,2009-06-30,102001.0,0.0,0.21051034229719368
United States,2009-09-30,102001.0,0.0,0.20591807095062267
United States,2009-12-31,102001.0,0.0,0.19844205881570467
United States,2010-03-31,102001.0,0.0,0.19727493006640998
United States,2010-06-30,102001.0,0.0,0.19222089631432102
United States,2010-09-30,102001.0,0.0,0.17954379078857033
United States,2010-12-31,102001.0,0.0,0.177942933914318
United States,2011-03-31,102001.0,0.0,0.17837877009811498
United States,2011-06-30,102001.0,0.0,0.16951425859063998
United States,2011-09-30,102001.0,0.0,0.16051793876977802
United States,2011-12-31,102001.0,0.0,0.154685567152806
United States,2012-03-31,102001.0,0.0,0.150695738641351
United States,2012-06-30,102001.0,0.0,0.146178839540318
United States,2012-09-30,102001.0,0.0,0.14428422262497934
United States,2012-12-31,102001.0,0.0,0.13997616174074734
United States,2013-03-31,102001.0,0.0,0.14563259965448166
United States,2013-06-30,102001.0,0.0,0.15027706879139133
United States,2013-09-30,102001.0,0.0,0.16558072892978634
United States,2013-12-31,102001.0,0.0,0.163983339542197
United States,2014-03-31,102001.0,0.0,0.16272390401187634
United States,2014-06-30,102001.0,0.0,0.15970002356264332
United States,2014-09-30,102001.0,0.0,0.16007457927553234
United States,2014-12-31,102001.0,0.0,0.15766045767060066
United States,2015-03-31,102001.0,0.0,0.155419188460308
United States,2015-06-30,102001.0,0.0,0.159131765781383
United States,2015-09-30,102001.0,0.0,0.16186818435930067
United States,2015-12-31,102001.0,0.0,0.16405340401436266
United States,2016-03-31,102001.0,0.0,0.16017694430511234
United States,2016-06-30,102001.0,0.0,0.16107468738739766
VA,1999-06-30,395108.0,39.5,0.18260777563371913
VA,1999-09-30,395108.0,39.5,0.190034243861713
VA,1999-12-31,395108.0,39.5,0.19168089128829632
VA,2000-03-31,395108.0,39.5,0.20117907546175132
VA,2000-06-30,395108.0,39.5,0.20464772309536816
VA,2000-09-30,395108.0,39.5,0.19892806736059218
VA,2000-12-31,395108.0,39.5,0.19235641227361114
VA,2001-03-31,395108.0,39.5,0.1847918634792567
VA,2001-06-30,395108.0,39.5,0.188371958714026
VA,2001-09-30,395108.0,39.5,0.18477009629493668
VA,2001-12-31,395108.0,39.5,0.18627936429268965
VA,2002-03-31,395108.0,39.5,0.18920157023820303
VA,2002-06-30,395108.0,39.5,0.187273585649492
VA,2002-09-30,395108.0,39.5,0.18110652508439937
VA,2002-12-31,395108.0,39.5,0.18073178757362285
VA,2003-03-31,395108.0,39.5,0.17758222965530365
VA,2003-06-30,395108.0,39.5,0.17151214182601168
VA,2003-09-30,395108.0,39.5,0.18743964882827516
VA,2003-12-31,395108.0,39.5,0.18795689862678133
VA,2004-03-31,395108.0,39.5,0.18623834171473985
VA,2004-06-30,395108.0,39.5,0.2057547405145205
VA,2004-09-30,395108.0,39.5,0.20547985069437869
VA,2004-12-31,395108.0,39.5,0.2150795112539905
VA,2005-03-31,395108.0,39.5,0.22521079234112065
VA,2005-06-30,395108.0,39.5,0.22940825596012618
VA,2005-09-30,395108.0,39.5,0.24358780960836265
VA,2005-12-31,395108.0,39.5,0.26300537807697383
